 223.1,  -346.2,  198.7,  457.2 
 357.7,  -130.8,  166.7,  415.7 
 357.7,  -130.8,  166.7,  415.7 
 306.4,  76.9,  182.1,  364.6 
 306.4,  76.9,  182.1,  364.6 
 144.9,  298.7,  73.1,  339.9 
 144.9,  298.7,  73.1,  339.9 
 -105.1,  262.8,  -235.9,  368.5 
 -105.1,  262.8,  -235.9,  368.5 
 -105.1,  262.8,  -235.9,  368.5 
 -117.9,  -59.0,  -376.9,  399.3 
 -129.5,  -173.1,  -361.5,  421.2 
 -220.5,  -255.1,  -296.2,  448.8 
 -220.5,  -255.1,  -296.2,  448.8 
 -374.4,  -193.6,  -191.0,  462.7 
 -374.4,  -193.6,  -191.0,  462.7 
 -415.4,  -132.1,  -129.5,  454.7 
 -415.4,  -132.1,  -129.5,  454.7 
 -434.6,  12.8,  25.6,  435.6 
 -434.6,  12.8,  25.6,  435.6 
 -397.4,  123.1,  30.8,  417.2 
 -397.4,  123.1,  30.8,  417.2 
 -251.3,  162.8,  219.2,  371.1 
 -251.3,  162.8,  219.2,  371.1 
 -178.2,  -21.8,  326.9,  373.0 
 -178.2,  -21.8,  326.9,  373.0 
  5.1,  83.3,  326.9,  337.4 
  5.1,  83.3,  326.9,  337.4 
 189.7,  265.4,  102.6,  342.0 
 189.7,  265.4,  102.6,  342.0 
 97.4,  101.3,  -342.3,  370.0 
 97.4,  101.3,  -342.3,  370.0 
 -78.2,  -126.9,  -379.5,  407.7 
 -78.2,  -126.9,  -379.5,  407.7 
 -114.1,  -291.0,  -320.5,  447.7 
 -114.1,  -291.0,  -320.5,  447.7 
 19.2,  -212.8,  -376.9,  433.3 
 19.2,  -212.8,  -376.9,  433.3 
 189.7,  264.1,  -162.8,  363.7 
 189.7,  264.1,  -162.8,  363.7 
 -205.1,  306.4,  -87.2,  378.9 
 -205.1,  306.4,  -87.2,  378.9 
 352.6,  -217.9,  -188.5,  455.3 
 352.6,  -217.9,  -188.5,  455.3 
 319.2,  -288.5,  128.2,  448.9 
 319.2,  -288.5,  128.2,  448.9 
 -41.0,  -210.3,  350.0,  410.4 
 -41.0,  -210.3,  350.0,  410.4 
 -271.8,  -123.1,  312.8,  432.3 
 -41.0,  169.2,  298.7,  345.8 
 275.6,  -61.5,  270.5,  391.1 
 364.1,  15.4,  -189.7,  410.9 
 364.1,  15.4,  -189.7,  410.9 
 247.4,  165.4,  -234.6,  379.0 
 247.4,  165.4,  -234.6,  379.0 
 271.8,  133.3,  -248.7,  391.8 
