 -38.0,  332.0,  152.0,  367.1 
 -38.0,  332.0,  152.0,  367.1 
 -38.0,  332.0,  152.0,  367.1 
 -38.0,  332.0,  152.0,  367.1 
 -38.0,  332.0,  152.0,  367.1 
 -38.0,  332.0,  152.0,  367.1 
 -38.0,  332.0,  152.0,  367.1 
 -38.0,  332.0,  152.0,  367.1 
 -38.0,  332.0,  152.0,  367.1 
 -61.0,  314.0,  184.0,  369.0 
 -61.0,  314.0,  184.0,  369.0 
 -61.0,  314.0,  184.0,  369.0 
 -61.0,  314.0,  184.0,  369.0 
 -61.0,  314.0,  184.0,  369.0 
 -61.0,  314.0,  184.0,  369.0 
 -61.0,  314.0,  184.0,  369.0 
 -61.0,  314.0,  184.0,  369.0 
 -61.0,  314.0,  184.0,  369.0 
 -61.0,  314.0,  184.0,  369.0 
 -60.0,  291.0,  181.0,  347.9 
 -60.0,  291.0,  181.0,  347.9 
 -60.0,  291.0,  181.0,  347.9 
 -60.0,  291.0,  181.0,  347.9 
 -60.0,  291.0,  181.0,  347.9 
 -60.0,  291.0,  181.0,  347.9 
 -60.0,  291.0,  181.0,  347.9 
 -60.0,  291.0,  181.0,  347.9 
 -60.0,  291.0,  181.0,  347.9 
 -60.0,  291.0,  181.0,  347.9 
 -60.0,  291.0,  181.0,  347.9 
 -30.0,  281.0,  188.0,  339.4 
 -30.0,  281.0,  188.0,  339.4 
 -30.0,  281.0,  188.0,  339.4 
 -30.0,  281.0,  188.0,  339.4 
 -30.0,  281.0,  188.0,  339.4 
 -30.0,  281.0,  188.0,  339.4 
 -30.0,  281.0,  188.0,  339.4 
 -30.0,  281.0,  188.0,  339.4 
 -30.0,  281.0,  188.0,  339.4 
 -30.0,  281.0,  188.0,  339.4 
 -49.0,  286.0,  187.0,  345.2 
 -49.0,  286.0,  187.0,  345.2 
 -49.0,  286.0,  187.0,  345.2 
 -49.0,  286.0,  187.0,  345.2 
 -49.0,  286.0,  187.0,  345.2 
 -49.0,  286.0,  187.0,  345.2 
 -49.0,  286.0,  187.0,  345.2 
 -49.0,  286.0,  187.0,  345.2 
 -49.0,  286.0,  187.0,  345.2 
 -49.0,  286.0,  187.0,  345.2 
 -49.0,  286.0,  187.0,  345.2 
 -52.0,  262.0,  235.0,  355.8 
 -52.0,  262.0,  235.0,  355.8 
 -52.0,  262.0,  235.0,  355.8 
 -52.0,  262.0,  235.0,  355.8 
 -52.0,  262.0,  235.0,  355.8 
 -52.0,  262.0,  235.0,  355.8 
 -52.0,  262.0,  235.0,  355.8 
 -52.0,  262.0,  235.0,  355.8 
 -52.0,  262.0,  235.0,  355.8 
 -52.0,  262.0,  235.0,  355.8 
 -58.0,  240.0,  275.0,  369.6 
 -58.0,  240.0,  275.0,  369.6 
 -58.0,  240.0,  275.0,  369.6 
 -58.0,  240.0,  275.0,  369.6 
 -58.0,  240.0,  275.0,  369.6 
 -58.0,  240.0,  275.0,  369.6 
